시도,시군구,발생월,사고건수,사망자수,중상자수,경상자수,부상신고자수
광주,동구,02,29,0,10,35,1
광주,동구,03,41,0,7,36,4
광주,동구,04,39,3,15,54,2
광주,동구,05,46,0,4,53,4
광주,동구,06,37,0,4,45,4
광주,동구,07,43,0,6,48,8
광주,동구,08,35,0,5,38,1
광주,동구,09,38,0,9,45,1
광주,동구,10,44,0,10,42,2
광주,동구,11,24,0,5,26,2
광주,동구,12,36,1,8,39,1
광주,서구,01,134,0,25,200,12
광주,서구,02,125,1,19,157,8
광주,서구,03,127,0,20,166,9
광주,서구,04,133,0,24,184,9
광주,서구,05,183,2,29,242,15
광주,서구,06,121,0,19,164,7
광주,서구,07,153,2,17,204,22
광주,서구,08,125,0,24,159,9
광주,서구,09,152,1,20,204,6
광주,서구,10,152,1,26,211,15
광주,서구,11,149,0,23,181,10
광주,서구,12,158,0,26,197,14
광주,북구,01,143,0,21,196,8
광주,북구,02,160,1,25,206,12
광주,북구,03,195,0,27,244,19
광주,북구,04,169,1,18,211,14
광주,북구,05,206,1,42,251,17
광주,북구,06,157,0,34,216,8
광주,북구,07,184,1,28,199,16
광주,북구,08,190,1,24,247,12
광주,북구,09,168,1,24,196,19
광주,북구,10,184,1,18,229,16
광주,북구,11,190,0,20,247,19
광주,북구,12,178,1,23,202,35
광주,광산구,01,152,0,25,188,5
광주,광산구,02,139,0,22,184,7
광주,광산구,03,166,1,35,214,9
광주,광산구,04,156,0,19,205,8
광주,광산구,05,184,1,31,256,7
광주,광산구,06,141,0,19,173,6
광주,광산구,07,151,2,26,187,4
광주,광산구,08,179,4,17,239,5
광주,광산구,09,158,1,20,205,5
광주,광산구,10,142,2,30,177,4
광주,광산구,11,176,2,31,213,3
광주,광산구,12,149,1,25,207,10
광주,남구,01,56,1,13,66,0
광주,남구,02,52,1,11,63,7
광주,남구,03,58,1,15,63,2
광주,남구,04,63,0,14,68,2
광주,남구,05,68,2,14,75,5
광주,남구,06,68,0,9,85,8
광주,남구,07,63,2,11,62,7
광주,남구,08,58,0,9,61,3
광주,남구,09,59,0,13,75,1
광주,남구,10,64,0,15,73,6
광주,남구,11,64,0,10,69,8
광주,남구,12,58,0,7,69,6
대전,동구,01,83,0,27,82,1
대전,동구,02,76,0,16,86,5
대전,동구,03,104,0,21,119,6
대전,동구,04,96,2,22,108,2
대전,동구,05,87,0,23,102,2
대전,동구,06,93,0,14,128,2
대전,동구,07,92,0,19,108,2
대전,동구,08,109,0,21,138,5
대전,동구,09,110,1,29,123,0
대전,동구,10,89,0,17,107,2
대전,동구,11,97,0,17,109,8
대전,동구,12,96,0,27,110,3
대전,중구,01,84,0,13,98,1
대전,중구,02,90,1,17,99,4
대전,중구,03,96,1,9,137,1
대전,중구,04,85,0,33,84,0
대전,중구,05,96,2,18,121,2
대전,중구,06,108,2,18,139,1
대전,중구,07,93,0,22,100,0
대전,중구,08,102,0,23,119,2
대전,중구,09,93,1,20,99,1
대전,중구,10,103,0,26,119,1
대전,중구,11,98,1,17,99,2
대전,중구,12,85,2,13,98,4
대전,서구,01,188,2,42,216,8
대전,서구,02,197,0,27,237,7
대전,서구,03,216,0,35,269,5
대전,서구,04,203,0,41,227,5
대전,서구,05,234,1,48,291,8
대전,서구,06,201,0,43,227,11
대전,서구,07,186,0,37,209,7
대전,서구,08,221,0,55,253,6
대전,서구,09,222,0,47,276,23
대전,서구,10,208,0,44,257,15
대전,서구,11,195,2,34,235,4
대전,서구,12,222,3,40,265,5
대전,유성구,01,129,0,26,165,13
대전,유성구,02,128,1,22,151,12
대전,유성구,03,160,1,25,193,13
대전,유성구,04,163,1,32,191,2
대전,유성구,05,179,0,23,205,12
대전,유성구,06,152,1,24,172,10
대전,유성구,07,174,1,35,195,9
대전,유성구,08,165,1,45,185,8
대전,유성구,09,140,2,33,156,7
대전,유성구,10,174,0,40,189,15
대전,유성구,11,186,1,43,226,7
대전,유성구,12,116,0,26,116,14
대전,대덕구,01,60,1,22,51,2
대전,대덕구,02,56,0,16,55,4
대전,대덕구,03,77,0,21,105,23
대전,대덕구,04,66,1,9,98,2
대전,대덕구,05,93,3,18,104,3
대전,대덕구,06,75,0,17,91,0
대전,대덕구,07,73,2,17,82,3
대전,대덕구,08,58,0,15,64,9
대전,대덕구,09,85,1,27,135,8
대전,대덕구,10,88,1,13,104,1
대전,대덕구,11,77,0,20,94,3
대전,대덕구,12,58,2,12,69,1
울산,중구,01,48,0,9,56,6
울산,중구,02,61,0,23,57,7
울산,중구,03,46,0,14,46,6
울산,중구,04,61,0,17,60,9
울산,중구,05,57,0,15,56,5
울산,중구,06,61,0,22,51,8
울산,중구,07,63,2,20,55,11
울산,중구,08,51,1,12,49,7
울산,중구,09,60,2,15,65,7
울산,중구,10,63,0,18,52,7
울산,중구,11,52,1,17,52,10
울산,중구,12,54,0,17,45,9
울산,남구,01,92,0,25,87,2
울산,남구,02,84,3,22,70,8
울산,남구,03,85,0,27,88,12
울산,남구,04,111,3,26,99,13
울산,남구,05,106,1,29,103,7
울산,남구,06,101,0,37,78,7
울산,남구,07,93,2,29,79,5
울산,남구,08,63,0,18,57,6
울산,남구,09,90,1,28,77,10
울산,남구,10,102,3,30,90,11
울산,남구,11,91,2,24,71,14
울산,남구,12,86,3,31,66,1
울산,동구,01,19,0,13,10,0
울산,동구,02,26,0,9,25,3
울산,동구,03,35,0,19,24,1
울산,동구,04,30,0,17,22,1
울산,동구,05,36,0,18,26,1
울산,동구,06,34,1,19,27,6
울산,동구,07,36,1,15,25,2
울산,동구,08,31,0,12,28,2
울산,동구,09,25,0,10,23,2
울산,동구,10,31,0,13,17,5
울산,동구,11,37,1,16,32,2
울산,동구,12,27,0,16,17,0
울산,북구,01,59,1,17,61,7
울산,북구,02,50,1,10,63,9
울산,북구,03,59,1,19,55,5
울산,북구,04,53,0,12,60,6
울산,북구,05,60,0,17,66,13
울산,북구,06,61,0,16,68,7
울산,북구,07,62,0,21,64,8
울산,북구,08,54,2,11,78,5
울산,북구,09,58,1,20,45,7
울산,북구,10,51,1,20,42,2
울산,북구,11,71,0,22,77,11
울산,북구,12,68,2,16,68,8
울산,울주군,01,50,1,14,41,7
울산,울주군,02,49,0,18,40,9
울산,울주군,03,66,2,9,70,12
울산,울주군,04,61,1,20,59,7
울산,울주군,05,68,1,20,70,8
울산,울주군,06,63,2,31,72,14
울산,울주군,07,63,0,23,54,17
울산,울주군,08,59,2,22,78,21
울산,울주군,09,62,0,16,60,12
울산,울주군,10,53,4,23,50,4
울산,울주군,11,62,3,24,51,9
울산,울주군,12,66,0,21,48,14
세종,세종시,01,102,0,27,119,5
세종,세종시,02,77,0,11,83,20
세종,세종시,03,98,0,24,102,15
세종,세종시,04,100,1,16,100,25
세종,세종시,05,124,1,25,127,30
세종,세종시,06,92,1,19,86,31
세종,세종시,07,94,1,20,96,25
세종,세종시,08,108,0,19,131,18
세종,세종시,09,103,0,19,114,30
세종,세종시,10,104,0,17,113,29
세종,세종시,11,136,2,18,147,13
세종,세종시,12,93,1,18,101,16
